sample,Ph,SOC,N,LAT,Altitude,NDVI,AI,K
A28521,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,16.91688636
A28522,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,16.5230869
A28523,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,18.59354993
A28524,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,16.69913787
A28525,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,14.33046565
A28526,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,15.10610088
A28527,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,16.36347538
A28528,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,12.48047284
A28529,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,19.1295748
A28530,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.855388352
A28531,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,10.02275325
A28532,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,8.894500936
A28533,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,13.36748872
A28534,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.481864756
A28535,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.015444345
A28536,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,17.52400141
A28537,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,8.016987679
A28538,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,12.55506526
A28539,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,8.822929983
A28540,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,13.84651066
A28541,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,7.156439457
A28542,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,10.97449639
A28543,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,14.28829609
A28544,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,11.49953582
A28545,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,6.822026621
A28546,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,5.636806135
A28547,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,7.106304939
A28548,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,13.43723462
A28549,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,11.89571219
A28550,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,11.02605504
A28551,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,12.87224416
A28552,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,9.408092088
A28553,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,14.95745149
A28554,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,10.26825516
A28555,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,12.55294556
A28556,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,16.26949368
A28557,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,13.52678409
A28558,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,13.04128163
A28559,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,13.71164351
A28560,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.61182089
A28561,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,10.33659014
A28562,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,11.22247775
A28563,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.65922752
A28564,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,10.48472341
A28565,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,6.71119321
A28566,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.99474073
A28567,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,11.18779096
A28568,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.06920206
A28569,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,6.367330914
A28570,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,5.643983386
A28571,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,6.211403163
A28572,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,4.297244718
A28573,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,6.993903516
A28574,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,10.34047424
A28575,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.349687408
A28576,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,3.740692112
A28577,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.514055424
A28578,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.68999676
A28579,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.180215961
A28580,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.905980682
A28581,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,10.65777711
A28582,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.081298129
A28583,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.920560939
A28584,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.726001578
A28585,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.173691412
A28586,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.454063782
A28587,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,7.882222074
A28588,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,8.341773956
A28589,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,2.805482409
A28590,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,0.682656982
A28591,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,9.851942978
A28592,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,1.744307662
A28593,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,5.360000379
A28594,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,2.391047238
A28595,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,3.362543024
A28596,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,3.346525817
A28597,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,1.60118518
A28598,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,1.196369489
A28599,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,1.629008829
A28600,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,2.571056877
A28601,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,4.006459193
A28602,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,1.251167498
A28603,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,2.707799954
A28604,0.000227273,0.018144,0.001967998,0.0002,0,0,1.24E-06,8.787157567
A28605,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,6.39258633
A28606,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,9.702145379
A28607,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,5.188846832
A28608,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,9.249171952
A28609,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,9.022907225
A28610,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,10.72228246
A28611,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,11.35450494
A28612,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,12.86171904
A28613,0.151477273,5.556396628,0.855475278,3.9619,30,0.008599997,0.067141719,8.118380697
A28614,0.39232438,14.54159919,1.419124758,2.7214,321,0.057226091,0.112242352,12.04919667
A28615,0.39232438,14.54159919,1.419124758,2.7214,321,0.057226091,0.112242352,7.911192696
A28616,0.39232438,14.54159919,1.419124758,2.7214,321,0.057226091,0.112242352,7.794569875
A28617,0.39232438,14.54159919,1.419124758,2.7214,321,0.057226091,0.112242352,7.571657112
A28618,0.135482954,2.66659848,0.71892483,1.2547,965,0.000347823,0.120553728,8.131253262
A28619,0.135482954,2.66659848,0.71892483,1.2547,965,0.000347823,0.120553728,8.275478272
A28620,0.135482954,2.66659848,0.71892483,1.2547,965,0.000347823,0.120553728,8.150591325
A28621,0.243636363,5.67832688,0.938579126,2.0611,371,0.001021743,0.054629365,2.891387115
A28622,0.243636363,5.67832688,0.938579126,2.0611,371,0.001021743,0.054629365,5.281091968
A28623,0.243636363,5.67832688,0.938579126,2.0611,371,0.001021743,0.054629365,1.959065351
A28624,0.243636363,5.67832688,0.938579126,2.0611,371,0.001021743,0.054629365,2.394399399
A28625,0.243636363,5.67832688,0.938579126,2.0611,371,0.001021743,0.054629365,5.991521385
A28626,0.033296746,17.50355897,1.187564796,5.4936,504,0.092956513,0.221199875,2.599905567
A28627,0.033296746,17.50355897,1.187564796,5.4936,504,0.092956513,0.221199875,5.230646947
A28628,0.033296746,17.50355897,1.187564796,5.4936,504,0.092956513,0.221199875,3.890939972
A28629,0.480710227,11.70979891,0.230675278,2.9286,297,0.171152174,0.168603517,7.980927421
A28630,0.480710227,11.70979891,0.230675278,2.9286,297,0.171152174,0.168603517,10.89946808
A28631,0.480710227,11.70979891,0.230675278,2.9286,297,0.171152174,0.168603517,10.09101322
A28632,0.480710227,11.70979891,0.230675278,2.9286,297,0.171152174,0.168603517,10.3752205
A28633,0.480710227,11.70979891,0.230675278,2.9286,297,0.171152174,0.168603517,9.40715771
A28634,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,1.270846143
A28635,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,-0.228567098
A28636,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,0.1945125
A28637,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,-1.637200791
A28638,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,2.84E+00
A28639,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,0.520264187
A28640,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,7.303855609
A28641,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,8.293813999
A28642,0.130560434,17.88859888,0.524124777,4.8636,1866,0.019634783,0.213321443,4.905697239
A28643,0.63643595,19.46959859,2.513124659,0.6514,28,0.146039128,0.198605263,5.609592507
A28644,0.63643595,19.46959859,2.513124659,0.6514,28,0.146039128,0.198605263,4.301255035
A28645,0.63643595,19.46959859,2.513124659,0.6514,28,0.146039128,0.198605263,5.801244856
A28646,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,6.762249113
A28647,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,6.135708803
A28648,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,9.038836591
A28649,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,6.407363955
A28650,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,5.446011923
A28651,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,3.729247786
A28652,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,6.49395269
A28653,0.281477272,12.66659872,1.194124853,2.4464,403,0.045434788,0.057963543,7.727633424
A28654,0.241636363,9.51064315,0.981174387,5.6447,1767,0.073782622,0.132946613,4.263533867
A28655,0.241636363,9.51064315,0.981174387,5.6447,1767,0.073782622,0.132946613,1.815842633
A28656,0.241636363,9.51064315,0.981174387,5.6447,1767,0.073782622,0.132946613,0.135122371
A28657,0.241636363,9.51064315,0.981174387,5.6447,1767,0.073782622,0.132946613,-0.112889754
A28658,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,3.384169957
A28659,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,1.749391498
A28660,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,4.351802526
A28661,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,19.45251768
A28662,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,19.81748674
A28663,0.295113636,13.0851185,1.08412472,2.3764,330,0.046343475,0.06125095,21.61387109
A28664,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,16.0420364
A28665,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,14.12346458
A28666,0.107655217,3.99348756,2.487487978,4.3912,1308,0.147939145,0.219264612,15.58903951
A28667,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,16.01881333
A28668,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,10.98998799
A28669,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,19.29988833
A28670,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.205349552
A28671,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.574505395
A28672,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.820544894
A28673,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,12.91858476
A28674,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,8.964353674
A28675,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,8.22855141
A28676,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,16.20939542
A28677,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,7.196238564
A28678,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,12.22344585
A28679,1.361126033,64.37559558,3.195124852,8.1586,2011,0.301543474,0.53188533,9.005103508
A28680,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,13.74977205
A28681,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,7.211186355
A28682,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,9.563337809
A28683,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,13.83857052
A28684,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,10.25691765
A28685,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,6.931444073
A28686,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,5.586606739
A28687,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,7.672418683
A28688,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,13.82075598
A28689,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,12.07794281
A28690,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,9.764959502
A28691,0.861573476,32.24064553,2.078316888,6.8977,2174,0.205204338,0.413183197,11.53442057
A28692,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,10.27534047
A28693,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,12.52806523
A28694,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,10.05150742
A28695,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,10.27268193
A28696,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,15.03651543
A28697,1.036006715,44.84200324,2.742924807,7.3703,2492,0.16907826,0.386680348,12.99784991
A28698,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,11.96002032
A28699,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.57708478
A28700,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,12.31541762
A28701,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,9.430687185
A28702,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,11.45602821
A28703,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,13.14708265
A28704,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,8.276393029
A28705,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,4.558599471
A28706,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,10.32273064
A28707,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,11.11716527
A28708,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,10.47748828
A28709,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,6.260121708
A28710,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,4.321091329
A28711,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,5.957786148
A28712,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,2.50052808
A28713,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,5.117809898
A28714,0.864525955,56.45703138,2.443724615,7.1619,2163,0.258113056,0.41090399,8.407759249
A28715,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,6.608795482
A28716,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,3.180440236
A28717,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.721405198
A28718,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,6.210788318
A28719,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,6.527265903
A28720,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,6.547869239
A28721,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.160859183
A28722,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,5.49209381
A28723,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.119436815
A28724,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.329525371
A28725,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,7.518528241
A28726,0.372045454,29.44179882,1.46972477,4.1619,1674,0.231939137,0.271300895,8.06615123
A28727,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,6.963992664
A28728,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,7.341767708
A28729,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,3.387266814
A28730,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,0.501715159
A28731,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,9.313331403
A28732,0.193068182,7.16981132,0.148675236,0.5258,261,0.014952182,0.054098924,2.00305828
