,SRR10033141,SRR10033144,SRR10159290,SRR10159293,SRR10159299,SRR10159308,SRR10604353,SRR10604354,SRR10604355,SRR10604356,SRR10604357,SRR10604358,SRR10604359,SRR10604360,SRR10604361,SRR10604362,SRR10604363,SRR10604364,SRR10604365,SRR10604366,SRR10604367,SRR10604368,SRR10604369,SRR10604370,SRR10604371,SRR10604372,SRR10604373,SRR10604374,SRR10604375,SRR10604376,SRR10604377,SRR10604378,SRR10604379,SRR10604380,SRR10604381,SRR10604382,SRR10604383,SRR10604384,SRR12001324,SRR12001325,SRR12001326,SRR12001327,SRR12001328,SRR12001329,SRR12001330,SRR12001331,SRR12001332,SRR12470634,SRR12470635,SRR12470659,SRR12572697,SRR12572699,SRR12572700,SRR12572707,SRR13011266,SRR13011276,SRR13011282,SRR13011285,SRR13011286,SRR13011289,SRR13011293,SRR13011298,SRR13011299,SRR13023223,SRR13023224,SRR13023225,SRR13023226,SRR13023227,SRR13023228,SRR13023229,SRR13023230,SRR13023232,SRR13023233,SRR13023234,SRR13023235,SRR13023237,SRR13240050,SRR13240051,SRR13240052,SRR13240053,SRR13240054,SRR13612594,SRR13612595,SRR13612596,SRR13612597,SRR13619036,SRR13619037,SRR13619038,SRR14088427,SRR14088428,SRR14088429,SRR14088440,SRR14479200,SRR14479205,SRR14479206,SRR14479207,SRR14479208,SRR14479209,SRR14479210,SRR14479211,SRR14479225,SRR14479226,SRR14479227,SRR14479228,SRR14479229,SRR14479230,SRR14479245,SRR14479246,SRR14479247,SRR14479248,SRR14479249,SRR14479250,SRR14479264,SRR14479265,SRR14479268,SRR14479269,SRR14907352,SRR14907353,SRR14907354,SRR14907355,SRR14907356,SRR17224856,SRR17224857,SRR17224858,SRR17224859,SRR17224860,SRR17224861,SRR17224862,SRR17224863,SRR17224864,SRR17224865,SRR17711211,SRR17711215,SRR17711237,SRR17711241,SRR19328989,SRR19328990,SRR19328991,SRR19328996,SRR19329007,SRR19329018,SRR19329029,SRR19329040,SRR19329041,SRR20110003,SRR20110004,SRR20110005,SRR20290374,SRR20290375,SRR20290376,SRR20290377,SRR20290388,SRR20290399,SRR20290410,SRR20290411,SRR21615878,SRR21615879,SRR21615882,SRR21615883,SRR22059209,SRR22059220,SRR22059231,SRR22059267,SRR22059276,SRR22059277,SRR22073311,SRR22073312,SRR22073313,SRR22106546,SRR22106553,SRR22106560,SRR22106561,SRR22106562,SRR22106563,SRR22463539,SRR22463540,SRR22463541,SRR22463542,SRR22463543,SRR22463544,SRR22463545,SRR22463546,SRR22463548,SRR22463549,SRR22463550,SRR22463551,SRR24090957,SRR24090958,SRR24090959,SRR24090966,SRR24090967,SRR24090968,SRR24112416,SRR24112417,SRR24112418,SRR24112419,SRR24112420,SRR24112421,SRR24112422,SRR24112423,SRR24112424,SRR24112425,SRR24112426,SRR24112427,SRR24112428,SRR24112429,SRR24112430,SRR24112431,SRR24112432,SRR24283330,SRR24283331,SRR24283334,SRR24283345,SRR24283356,SRR24283367,SRR24283378,SRR24283389,SRR24283398,SRR24283399,SRR24283400,SRR24283401,SRR25992317,SRR25992318,SRR25992319,SRR25992320,SRR25992321,SRR25992328,SRR25992329,SRR25992330,SRR25992331,SRR25992339,SRR25992350,SRR25992351,SRR25998238,SRR25998259,SRR25998270,SRR25998282,SRR25998315,SRR25998316,SRR26322612,SRR26322620,SRR26322621,SRR26322622,SRR26322623,SRR26322624,SRR26322625,SRR26322626,SRR26322627,SRR29038938,SRR29038939,SRR29038946,SRR29038947,SRR3337803,SRR3337804,SRR3337805,SRR3337806,SRR3337807,SRR3337808,SRR3337847,SRR5083096,SRR5083097,SRR5083102,SRR5801184,SRR5801185,SRR5801186,SRR6376636,SRR6376637,SRR6376639,SRR6376660,SRR6376661,SRR6510572,SRR6510574,SRR6510575,SRR8949212,SRR8949214,SRR8949215,SRR8949216,SRR8949217
ASV_1751,0,0,0.001204819,0,0.001172333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000448833,0,0,0,0,0.001040583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000801925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001806685,0.000287274,0.000310945,0,0,0,0.003123915,0.002552648,0.002432245,0.002798181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001712329,0,0,0,0.002314815,0.00094518,0,0,0,0,0.001886792,0.002265006,0.001034126,0,0.00245098,0,0,0,0,0,0,0.001689189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001724138,0,0,0,0,0,0.001886792,0,0,0,0,0,0.001146132,0.001345895,0,0.001902346,0,0.000590319,0.000681663,0,0.000668003,0.00132626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001899335,0.002508361,0.00501002,0.004721435,0,0,0,0,0,0,0,0,0,0,0.002286585,0.002604167,0.000838926,0,0,0.001414427,0,0,0,0,0,0,0,0,0,0
ASV_1752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000816327,0,0,0,0,0,0,0,0,0,0,0,0,0.003210273,0.000242248,0,0.000169779,0.000462606,0.000201288,0.000500501,0.000478164,0.0014171,0.002522977,0.001296056,0.002470661,0.00114969,0.001731388,0.000542201,0.000844416,0.000502934,0.000155521,0.000427533,0.000782473,0.000585366,0.007808687,0.000984252,0.000350385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001805778,0.000726744,0.000236855,0.002037351,0.000308404,0.000402576,0.001001001,0.000637552,0.0014171,0,0.000185151,0,0.000229938,0,0.000180734,0.000422208,0.001676446,0.001244168,0.002137666,0,0.004487805,0.000976086,0.001377953,0.000817566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000886525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100321,0.001453488,0.001894837,0.000339559,0.000308404,0.002214171,0.004504505,0.001275104,0.000472367,0.001802127,0.000740604,0.003088326,0.000689814,0.001236705,0.000180734,0.000844416,0.001676446,0.000933126,0.001282599,0.000195618,0.000585366,0.000813405,0.001968504,0.000116795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001754386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1770,0,0.001447178,0.001204819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003378378,0.001712329,0,0,0,0,0,0,0,0,0,0.000801925,0,0,0,0.001340483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001077586,0,0,0,0,0,0,0,0,0,0.002073972,0.002408913,0.000861821,0.000621891,0,0,0,0.001735509,0,0,0.003147954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001919386,0,0,0,0,0,0,0,0,0,0,0,0,0.00154321,0.004725898,0.00251046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000465766,0.000340599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001655629,0,0,0,0,0.001605136,0,0,0,0,0,0,0,0.001331558,0.000606796,0,0.000672948,0.000745156,0.000634115,0,0,0.001363327,0.000720461,0,0.00066313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001002004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1771,0,0,0,0,0.001172333,0,0,0.001574803,0,0,0.001466276,0.004192872,0,0,0.001712329,0,0,0.003861004,0,0,0,0,0,0,0,0.003034901,0,0,0,0,0,0,0,0,0,0.001712329,0,0.003350084,0,0,0,0,0,0,0.000464253,0.002405774,0.00078125,0,0,0.001340483,0,0,0,0,0,0.001912046,0,0,0.001919386,0,0,0,0,0.001044932,0,0,0,0.005128205,0.015358362,0.003795066,0.001236094,0,0,0,0.007285974,0,0,0,0,0,0,0.002073972,0.000602228,0.001723643,0.001243781,0.002283105,0.002277904,0.002439024,0.00208261,0.001595405,0.001042391,0.002098636,0,0.000242248,0.000236855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001760563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001919386,0,0.003533569,0.00309119,0.001730104,0,0.003311258,0.006729475,0.003241491,0,0.001757469,0,0.001686341,0.000771605,0,0,0.002407705,0.002192982,0.002918288,0.003773585,0.004530011,0.002068252,0.002518892,0.00122549,0.000583771,0.001679731,0.005215124,0.002799552,0,0.005376344,0.008445946,0.002244669,0,0,0,0,0,0.001109878,0,0,0.001054852,0.00131406,0,0,0.000766871,0.000923361,0,0.000728332,0.001034126,0,0,0.000330907,0.004344049,0.000866927,0.002452984,0,0,0,0,0,0,0,0,0.004559271,0.002857143,0.004587156,0.00155521,0,0.003831418,0.001683502,0.001760563,0.003225806,0.009360374,0.002923977,0.005008347,0.003454231,0.001782531,0,0.004032258,0.00660793,0,0.006048387,0,0,0.001718213,0.005788712,0.001886792,0.005244755,0.003861004,0.009433962,0,0.000606796,0,0,0,0,0.000639795,0,0,0.000720461,0,0,0,0.001610306,0,0,0,0,0,0,0,0.003780718,0,0,0,0.004282655,0,0.001899335,0,0,0.002832861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001373626,0.00117096,0,0.001567398,0.003656307,0.003025719,0.003898635
ASV_1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000694203,0.003828973,0.002432245,0.002448409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000482625,0,0,0,0,0.001034126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001788909,0.002258836,0.002730748,0,0,0,0,0,0,0.000930233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665779,0,0.002292264,0.001345895,0,0.001902346,0.000639795,0.002361275,0.00408998,0.001440922,0.002672011,0.00132626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003081664,0,0,0,0,0,0,0,0,0
ASV_1774,0,0,0,0,0,0,0,0,0,0,0,0,0.000365097,0.000327547,0,0,0.00102459,0.000643501,0,0.000538793,0.000451671,0.002945508,0.001795332,0,0,0,0,0,0,0.000998004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001631321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002614559,0.001195854,0.001638449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1776,0,0,0,0,0,0,0,0,0.007092199,0,0,0.014675052,0,0,0.000856164,0,0,0,0,0,0,0,0,0,0,0.003034901,0,0,0,0,0,0,0.001526718,0.003125,0,0,0.002936858,0,0.000847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000884173,0,0,0,0.002369668,0,0,0,0,0,0,0.001044932,0,0,0.003418803,0.013675214,0,0,0,0,0,0.001154734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008802817,0.006097561,0,0.011844332,0.006993007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001730104,0,0.001655629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001792115,0,0,0,0,0,0,0,0.001109878,0,0,0.001054852,0,0,0.000930233,0.007668712,0.007386888,0.000406174,0.005826657,0.005687694,0.004043127,0.011551155,0.00595632,0.013900956,0.005635024,0.003270646,0,0,0,0.000743494,0.001044932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000634115,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00210084,0.00733945,0,0,0,0.001459854,0,0.003418803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1777,0,0,0,0,0,0,0,0,0,0.001633987,0,0,0,0,0,0,0,0,0,0,0.000225836,0,0,0,0,0,0,0.001040583,0.000888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0.003160011,0,0,0,0,0,0,0,0,0,0,0,0,0.000154202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024776604,0,0.000517063,0.000336927,0.000825083,0.00198544,0.003475239,0.000866927,0.001635323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020344288,0,0,0,0,0.004132231,0.018978102,0,0.001709402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055384615,0,0.001960784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1779,0,0.002894356,0,0.002912621,0.001172333,0.001160093,0,0.001574803,0,0.003267974,0,0,0,0.000327547,0,0,0,0,0,0.000538793,0,0.001472754,0.000448833,0.000868056,0.001860465,0.001517451,0,0,0,0,0,0,0,0,0.001689189,0,0.001468429,0.001675042,0.008474576,0.006705784,0.002808989,0,0.00117096,0.005025126,0.001392758,0.002405774,0.00078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001709402,0,0,0,0.001854141,0.001077586,0.00130719,0.001154734,0.007285974,0.003262643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008802817,0.030487805,0.018544936,0.011844332,0.017482517,0,0,0,0,0,0.001197605,0.000705219,0,0.001034126,0.000507872,0,0.002183406,0,0,0,0,0.001655629,0,0.003241491,0.001712329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007005254,0.012318029,0.009778357,0.008958567,0,0.001792115,0,0.001122334,0,0.010695187,0,0,0,0.001109878,0,0,0.001054852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004587156,0,0,0,0.001683502,0,0.001612903,0.001560062,0.004385965,0.001669449,0,0.001782531,0,0.004032258,0,0,0,0.001605136,0,0.003436426,0,0.00754717,0.001748252,0.001287001,0,0,0.000606796,0.001719198,0.000672948,0.000745156,0.001902346,0,0,0.000681663,0,0.001336005,0.00132626,0.002512563,0,0,0.003484321,0.001960784,0.006024096,0,0,0,0,0,0,0,0,0,0,0.00083612,0.001002004,0.001888574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127396,0,0,0,0.001459854,0,0,0,0.003558719,0.003134796,0.005484461,0.003025719,0.005847953
ASV_178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000650724,0,0.023008643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1784,0,0,0,0,0,0,0,0,0.00177305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000847458,0,0,0,0,0,0.000464253,0,0.0015625,0,0,0,0.001800991,0.001241208,0.00530504,0.00248315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002419634,0.000602228,0.001723643,0.000932836,0,0,0,0.001041305,0.001914486,0.000694927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.003780718,0.00251046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000931532,0.000340599,0.000414766,0.000743494,0,0,0.001818182,0.001754386,0.001519757,0,0.003058104,0,0.003174603,0,0.001683502,0.00528169,0,0.001560062,0.002923977,0,0,0,0.001655629,0,0,0,0,0,0,0,0,0,0,0,0,0.001997337,0.001213592,0,0.001345895,0,0.000634115,0.000639795,0.000590319,0,0.000720461,0.000668003,0.00066313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000949668,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000762195,0.001736111,0.000838926,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200642,0,0,0,0,0,0,0.003506535,0,0,0.000185151,0,0,0,0.001084403,0,0,0,0,0.012323944,0.000195122,0.000162681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01163532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV_1787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000200642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001464129,0,0.005372577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
