#
#record	SRR10033141	SRR10033144	SRR10159290	SRR10159293	SRR10159299	SRR10159308	SRR10604353	SRR10604354	SRR10604355	SRR10604356	SRR10604357	SRR10604358	SRR10604359	SRR10604360	SRR10604361	SRR10604362	SRR10604363	SRR10604364	SRR10604365	SRR10604366	SRR10604367	SRR10604368	SRR10604369	SRR10604370	SRR10604371	SRR10604372	SRR10604373	SRR10604374	SRR10604375	SRR10604376	SRR10604377	SRR10604378	SRR10604379	SRR10604380	SRR10604381	SRR10604382	SRR10604383	SRR10604384	SRR12001324	SRR12001325	SRR12001326	SRR12001327	SRR12001328	SRR12001329	SRR12001330	SRR12001331	SRR12001332	SRR12470634	SRR12470635	SRR12470659	SRR12572697	SRR12572699	SRR12572700	SRR12572707	SRR13011266	SRR13011276	SRR13011282	SRR13011285	SRR13011286	SRR13011289	SRR13011293	SRR13011298	SRR13011299	SRR13023223	SRR13023224	SRR13023225	SRR13023226	SRR13023227	SRR13023228	SRR13023229	SRR13023230	SRR13023232	SRR13023233	SRR13023234	SRR13023235	SRR13023237	SRR13240050	SRR13240051	SRR13240052	SRR13240053	SRR13240054	SRR13612594	SRR13612595	SRR13612596	SRR13612597	SRR13619036	SRR13619037	SRR13619038	SRR14088427	SRR14088428	SRR14088429	SRR14088440	SRR14479200	SRR14479205	SRR14479206	SRR14479207	SRR14479208	SRR14479209	SRR14479210	SRR14479211	SRR14479225	SRR14479226	SRR14479227	SRR14479228	SRR14479229	SRR14479230	SRR14479245	SRR14479246	SRR14479247	SRR14479248	SRR14479249	SRR14479250	SRR14479264	SRR14479265	SRR14479268	SRR14479269	SRR14907352	SRR14907353	SRR14907354	SRR14907355	SRR14907356	SRR17224856	SRR17224857	SRR17224858	SRR17224859	SRR17224860	SRR17224861	SRR17224862	SRR17224863	SRR17224864	SRR17224865	SRR17711211	SRR17711215	SRR17711237	SRR17711241	SRR19328989	SRR19328990	SRR19328991	SRR19328996	SRR19329007	SRR19329018	SRR19329029	SRR19329040	SRR19329041	SRR20110003	SRR20110004	SRR20110005	SRR20290374	SRR20290375	SRR20290376	SRR20290377	SRR20290388	SRR20290399	SRR20290410	SRR20290411	SRR21615878	SRR21615879	SRR21615882	SRR21615883	SRR22059209	SRR22059220	SRR22059231	SRR22059267	SRR22059276	SRR22059277	SRR22073311	SRR22073312	SRR22073313	SRR22106546	SRR22106553	SRR22106560	SRR22106561	SRR22106562	SRR22106563	SRR22463539	SRR22463540	SRR22463541	SRR22463542	SRR22463543	SRR22463544	SRR22463545	SRR22463546	SRR22463548	SRR22463549	SRR22463550	SRR22463551	SRR24090957	SRR24090958	SRR24090959	SRR24090966	SRR24090967	SRR24090968	SRR24112416	SRR24112417	SRR24112418	SRR24112419	SRR24112420	SRR24112421	SRR24112422	SRR24112423	SRR24112424	SRR24112425	SRR24112426	SRR24112427	SRR24112428	SRR24112429	SRR24112430	SRR24112431	SRR24112432	SRR24283330	SRR24283331	SRR24283334	SRR24283345	SRR24283356	SRR24283367	SRR24283378	SRR24283389	SRR24283398	SRR24283399	SRR24283400	SRR24283401	SRR25992317	SRR25992318	SRR25992319	SRR25992320	SRR25992321	SRR25992328	SRR25992329	SRR25992330	SRR25992331	SRR25992339	SRR25992350	SRR25992351	SRR25998238	SRR25998259	SRR25998270	SRR25998282	SRR25998315	SRR25998316	SRR26322612	SRR26322620	SRR26322621	SRR26322622	SRR26322623	SRR26322624	SRR26322625	SRR26322626	SRR26322627	SRR29038938	SRR29038939	SRR29038946	SRR29038947	SRR3337803	SRR3337804	SRR3337805	SRR3337806	SRR3337807	SRR3337808	SRR3337847	SRR5083096	SRR5083097	SRR5083102	SRR5801184	SRR5801185	SRR5801186	SRR6376636	SRR6376637	SRR6376639	SRR6376660	SRR6376661	SRR6510572	SRR6510574	SRR6510575	SRR8949212	SRR8949214	SRR8949215	SRR8949216	SRR8949217
k__Bacteria;p__Firmicutes;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae	6	7	0	5	2	5	87	38	32	22	26	28	0	0	19	0	0	1	0	10	0	6	0	6	1	24	5	4	5	0	162	135	146	99	57	59	10	6	5	10	8	5	5	0	36	23	34	1	0	6	0	1	1	0	18	16	17	11	18	28	18	23	26	29	6	30	62	71	37	32	14	36	139	87	60	6	10	1	5	0	2	0	0	0	0	40	20	26	0	0	0	0	0	1	0	1	0	2	0	0	8	7	8	0	9	2	4	0	0	0	0	0	1	0	2	0	4	5	0	3	4	12	3	2	22	0	25	6	2	8	18	6	3	10	8	3	3	6	1	5	1	5	7	8	0	0	0	3	0	0	0	4	7	10	4	0	0	0	0	27	0	1	6	0	0	4	0	0	89	35	80	117	45	90	21	20	21	10	14	24	27	24	37	32	16	23	0	0	0	0	1	1	25	39	41	41	22	19	31	20	21	15	15	20	18	12	45	35	13	7	12	7	16	32	28	41	20	5	9	8	11	4	7	4	8	4	2	2	6	3	2	6	6	0	6	0	2	3	6	4	9	1	6	8	3	3	2	6	12	6	13	22	0	0	0	0	0	0	0	3	2	1	0	0	0	21	20	4	4	10	1	0	1	15	12	5	17	13
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellales;f__Arenimicrobiaceae;g__Arenimicrobium	16	48	64	31	26	26	1	0	2	3	1	2	61	5	12	6	0	37	1	11	8	99	73	8	11	16	70	13	10	31	1	0	0	0	1	1	19	60	64	85	28	104	79	95	0	0	0	0	0	0	0	0	0	0	44	48	90	60	73	35	106	77	106	3	36	32	8	4	5	1	28	206	0	0	1	1	0	0	0	0	0	1	1	0	0	67	102	87	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	1	13	9	64	50	13	12	22	17	46	44	33	7	43	80	29	17	21	22	13	8	19	31	12	10	6	0	0	0	9	30	10	13	7	11	2	2	0	0	0	0	0	12	30	13	8	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	1	2	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	2	1	0	0	0	2	46	31	14	20	30	22	21	22	24	43	17	30	65	17	3	26	6	32	21	24	17	15	18	18	11	12	4	12	7	19	10	0	0	0	0	0	0	0	11	8	13	0	0	0	30	45	39	141	124	0	0	0	1	0	2	0	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp4;g__Gp4	7	7	16	21	18	28	3	15	6	34	17	10	0	0	10	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	2	8	3	13	5	11	8	3	3	3	1	0	0	0	40	46	50	0	0	0	0	2	0	0	11	17	15	7	17	24	22	14	12	1	0	0	1	5	6	50	0	0	1	0	1	0	189	282	145	207	624	0	1	0	0	21	11	27	0	0	0	0	5	14	14	17	16	14	15	0	36	16	24	6	34	18	28	8	11	0	1	0	3	0	8	0	1	3	0	0	0	9	3	4	9	5	9	5	1	8	3	4	1	2	2	0	4	0	1	0	0	0	3	2	0	1	0	99	19	23	27	39	39	33	30	0	0	0	0	7	0	0	2	0	0	0	0	0	57	36	41	70	122	82	17	8	0	0	23	14	0	1	1	2	2	4	4	0	0	1	0	0	91	90	46	52	45	51	75	83	108	99	66	59	35	73	41	92	20	63	70	130	79	15	12	15	6	62	27	17	2	1	1	0	2	0	0	5	6	6	5	0	1	1	0	0	0	0	0	2	0	1	1	0	3	1	2	5	31	19	22	47	0	0	0	0	0	0	0	20	4	3	3	1	2	74	81	17	23	32	0	0	1	21	52	11	51	53
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Actinomarinicola	3	2	0	1	2	1	4	4	0	8	3	5	39	51	4	75	10	46	51	96	25	55	51	76	58	1	29	32	69	49	13	8	7	6	4	8	4	1	46	37	19	35	40	38	1	2	0	18	18	19	0	0	2	0	12	35	8	22	22	21	11	52	48	16	23	16	30	17	8	5	2	29	2	17	20	27	0	0	0	0	0	0	0	0	0	61	60	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	30	17	8	62	29	5	14	10	11	13	3	7	22	8	4	4	1	0	3	2	5	2	2	2	3	1	4	2	6	6	3	7	13	5	5	7	9	11	6	9	17	10	16	4	0	3	4	13	4	0	0	0	0	0	0	0	0	0	4	2	9	2	3	1	0	5	8	3	1	8	1	0	0	0	12	7	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	3	1	0	6	5	1	3	2	2	2	5	4	3	3	3	1	0	3	1	2	45	32	20	31	21	36	27	30	36	1	1	1	3	18	9	16	14	15	29	6	6	2	4	13	6	2	3	1	0	0	5	12	9	14	1	1	1	1	0
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp10;g__Gp10	15	22	17	22	12	27	1	4	10	9	5	5	5	0	11	0	0	9	0	0	0	9	1	1	18	5	6	2	2	0	0	5	1	0	2	5	8	4	22	34	15	8	28	16	11	7	0	9	9	9	6	9	11	6	21	14	27	43	36	19	25	21	13	9	6	32	12	1	4	2	29	26	3	0	16	13	31	5	9	16	4	7	5	8	6	17	30	20	2	13	7	1	3	4	1	13	6	3	2	2	9	3	6	45	0	1	9	5	14	10	9	2	5	1	14	0	30	30	17	96	94	12	12	17	4	4	1	7	12	3	5	25	25	42	21	21	15	23	23	36	22	18	19	15	23	14	22	6	11	9	3	6	6	2	2	4	5	5	6	6	14	5	31	6	3	2	1	1	1	9	0	2	2	3	4	4	14	8	8	0	1	7	4	20	0	6	20	18	5	24	34	31	2	2	10	10	9	4	7	2	11	3	5	12	3	8	5	1	9	9	1	2	5	8	5	14	8	13	25	2	4	35	53	54	41	41	16	26	35	28	37	66	36	27	23	1	18	4	19	22	27	16	32	16	26	48	49	21	9	6	6	8	4	15	5	45	8	2	0	21	32	25	3	5	4	3	1	4	5	5	26	22	30	6	12	4	3	6
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	44	56	26	29	15	15	70	73	68	49	27	63	9	2	24	3	1	9	2	7	2	13	1	8	2	19	18	15	13	12	114	81	104	123	77	57	26	9	28	25	51	16	15	7	14	17	34	0	0	3	1	0	0	0	27	36	30	24	15	19	13	24	17	2	11	9	14	8	5	26	6	16	39	30	49	27	8	32	49	25	21	0	1	0	0	27	14	12	0	0	0	1	0	7	5	0	1	1	1	0	9	1	4	5	3	1	4	4	0	1	0	22	1	0	2	4	78	51	34	13	42	52	29	22	48	19	65	58	31	16	61	5	8	7	10	14	16	7	5	12	11	9	4	10	0	0	0	3	1	9	8	13	13	15	12	44	52	37	38	11	7	11	15	12	20	1	0	1	40	14	16	86	4	61	9	2	3	3	19	18	10	3	5	6	4	1	10	10	7	2	2	0	54	49	61	21	29	50	65	87	75	56	35	44	59	31	61	26	47	27	9	8	21	17	14	28	14	29	6	3	14	3	7	7	11	4	10	8	17	8	5	4	15	17	12	14	20	7	33	25	28	42	31	64	46	34	15	15	18	19	39	10	0	0	0	0	0	0	0	3	2	5	2	0	6	80	55	53	65	54	0	4	1	37	31	21	29	23
k__Bacteria;p__Actinobacteria;c__Actinobacteria	29	64	12	3	8	5	4	4	11	14	11	6	0	1	9	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	6	3	6	1	4	6	1	3	35	16	6	0	0	0	0	0	0	1	3	0	0	0	0	0	31	42	16	20	22	45	31	6	23	1	0	2	15	22	19	1	0	3	0	0	13	0	0	0	0	0	0	1	1	1	4	31	17	21	2	2	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	107	133	25	57	63	5	13	63	4	1	1	8	10	45	5	51	43	39	34	28	25	19	10	27	24	58	27	45	0	0	0	2	1	1	1	3	5	13	4	0	0	0	0	16	35	30	20	46	70	1	0	0	0	2	3	0	0	0	4	6	11	2	5	1	1	2	6	4	4	7	0	0	0	0	0	0	2	3	3	4	2	2	3	3	0	0	0	0	1	0	4	1	0	0	2	1	2	8	3	2	4	2	1	2	2	2	3	9	4	2	8	8	9	10	8	2	5	19	14	28	26	1	21	67	33	40	57	46	84	63	131	85	2	0	0	1	0	0	0	0	0	0	0	2	0	2	0	0	0	24	31	17	14	13	2	1	1	7	2	7	4	5
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Frankiales;f__Frankiaceae;g__Frankia	36	20	14	17	12	15	9	24	19	34	22	13	10	2	16	1	0	12	5	6	1	18	9	9	17	54	36	11	31	17	3	8	2	4	15	13	47	39	47	66	23	37	58	15	4	10	7	1	1	6	0	0	1	0	15	30	8	31	23	8	7	6	8	5	5	4	5	6	5	3	20	3	8	7	4	8	0	10	6	3	12	2	0	2	2	21	13	20	4	3	3	1	0	8	56	0	4	1	20	1	7	3	2	10	0	8	0	1	0	0	0	1	1	1	3	3	23	12	21	20	22	2	3	1	2	1	4	5	4	4	4	12	22	16	21	6	4	7	21	15	29	2	3	7	3	1	0	8	10	6	10	2	6	0	3	53	22	13	201	2	3	15	4	16	21	0	1	0	6	5	5	4	21	4	9	3	5	10	5	15	6	4	5	8	6	3	0	0	0	2	2	4	6	7	8	7	5	2	6	1	8	14	18	8	14	15	8	5	2	6	6	3	4	6	9	3	18	2	9	10	8	3	4	3	7	5	5	4	2	5	3	5	11	54	45	45	73	110	48	11	3	15	5	19	11	8	20	5	17	15	19	21	0	0	1	0	0	0	0	2	0	0	3	0	2	8	5	13	19	21	0	1	0	6	2	7	1	7
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina	4	4	3	12	1	8	1	1	4	4	2	4	2	1	4	10	2	11	5	17	3	3	0	2	0	3	10	9	10	1	4	0	0	5	1	0	4	1	5	0	0	2	10	0	10	3	2	26	18	9	1	0	1	0	2	2	1	0	2	2	0	6	0	12	14	20	1	2	2	2	5	10	0	5	2	11	3	8	1	2	1	0	0	2	3	9	9	50	34	14	29	15	1	0	0	9	4	2	0	1	0	0	1	2	1	1	0	17	0	1	0	1	1	2	1	12	6	30	135	11	59	6	16	27	5	5	7	5	16	46	3	22	39	20	29	38	43	70	13	17	12	40	36	33	2	6	3	9	1	1	4	23	4	8	5	1	0	0	0	4	8	22	6	0	1	15	7	7	34	22	8	11	58	21	5	2	3	5	5	0	0	2	2	3	13	14	16	2	3	8	8	21	9	34	15	10	13	30	5	7	16	42	27	15	10	29	15	14	14	16	77	101	48	16	13	18	19	34	35	27	19	9	10	17	19	14	10	3	14	11	15	13	17	0	0	0	2	0	0	26	36	19	22	35	32	21	7	8	1	4	5	5	2	18	6	3	2	3	2	6	8	8	8	6	11	0	0	0	1	1	4	8	4	26	24	77	73	45
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Zoogloeaceae;g__Thauera	0	5	5	9	13	8	2	13	18	24	15	26	2	0	23	0	0	0	0	1	0	0	0	1	1	14	4	0	3	0	1	3	2	2	5	2	25	9	8	8	17	4	5	7	26	23	29	1	3	2	7	3	7	2	8	4	6	5	6	3	4	11	4	5	1	13	2	5	18	19	6	7	17	8	8	0	9	8	7	3	25	0	0	2	0	10	11	8	1	0	0	0	3	18	9	66	21	24	24	1	35	19	15	19	41	12	3	11	1	1	0	1	23	3	10	1	2	6	1	9	1	24	27	3	12	17	12	17	28	1	14	6	1	3	5	6	5	8	6	1	2	2	1	4	1	0	2	5	11	12	10	4	17	0	5	0	0	0	0	1	4	2	11	0	0	0	0	0	33	14	7	14	8	16	57	52	23	13	41	25	26	25	15	23	16	48	6	5	7	2	0	0	20	30	28	24	35	35	51	29	39	27	51	28	21	34	14	31	67	24	32	29	39	31	15	29	10	37	59	14	18	9	29	19	7	12	22	10	6	8	8	15	12	19	4	7	6	0	22	9	12	10	17	14	10	11	3	5	15	11	13	19	0	0	0	0	0	0	0	6	3	5	0	1	1	2	2	6	2	7	1	1	0	38	34	29	26	25
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp4;g__Gp4	1	2	27	31	44	51	2	2	7	2	2	6	0	0	52	0	0	0	0	0	0	0	0	0	0	5	2	0	1	0	3	0	1	0	0	1	21	11	10	14	3	3	1	2	0	1	2	2	0	0	0	0	0	0	29	39	52	26	39	33	42	55	48	9	7	108	29	20	16	4	7	4	0	17	13	0	0	0	0	0	0	3	0	7	1	50	45	34	2	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	17	5	5	12	12	21	19	5	7	1	19	20	28	5	13	8	6	17	11	21	6	10	13	22	6	21	9	14	11	0	113	188	52	123	15	71	25	42	0	0	0	0	2	21	18	10	6	2	3	0	0	0	3	0	0	0	0	7	7	73	19	7	5	18	88	14	18	19	12	0	0	1	21	28	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	1	1	0	0	1	3	21	18	8	1	5	13	8	1	6	14	24	3	0	0	0	0	1	19	31	9	40	14	32	13	4	7	14	20	26	36	0	0	0	0	0	0	0	20	18	28	4	6	6	18	7	2	17	28	6	7	7	1	4	6	0	2
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	14	28	14	13	5	11	0	1	2	2	1	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	4	0	0	4	0	1	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	18	23	15	16	9	16	13	22	16	4	0	18	4	5	8	6	1	3	13	15	21	6	1	0	3	2	3	0	0	0	0	44	24	32	0	0	0	0	0	0	3	0	1	1	2	0	6	0	5	0	2	2	0	1	0	0	0	0	0	0	0	0	72	70	77	28	82	13	0	4	14	1	1	22	1	2	7	6	15	15	6	13	8	5	13	9	7	7	6	10	0	0	0	4	11	17	7	5	8	7	10	1	1	1	0	13	26	20	13	22	34	0	0	0	52	29	57	70	15	52	8	11	8	18	11	24	7	17	12	5	15	7	0	0	1	0	0	0	34	19	20	12	16	11	18	20	19	17	31	31	35	16	23	14	5	18	17	5	11	14	12	21	13	20	9	2	13	10	9	10	3	5	2	5	3	0	1	1	7	25	13	17	39	26	38	16	21	31	18	36	22	37	13	12	18	24	41	12	0	0	0	0	0	0	0	0	0	0	1	1	1	17	12	9	10	14	1	0	0	58	43	37	31	38
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp16;g__Gp16	22	22	7	7	9	4	6	16	9	16	7	17	5	1	6	0	1	1	0	0	0	3	0	2	1	3	7	7	11	2	14	7	10	10	12	6	11	11	5	11	17	5	11	7	4	7	4	4	1	8	1	0	6	0	2	1	3	7	13	2	8	3	0	18	10	27	25	47	30	17	20	13	20	20	16	13	4	17	6	11	10	5	5	5	3	6	4	7	7	2	3	4	1	0	2	0	2	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	64	41	75	44	112	9	16	12	4	7	7	11	24	20	3	24	18	26	22	31	30	30	12	19	19	25	16	25	2	1	5	6	2	5	3	5	1	6	6	8	17	18	14	28	30	34	17	89	76	1	6	6	5	11	13	14	19	10	15	10	8	5	4	5	4	4	1	10	7	5	2	4	5	5	7	10	22	20	17	11	18	16	26	16	26	9	16	17	19	13	19	14	24	18	11	13	7	9	11	4	13	5	8	10	20	4	5	4	4	1	1	3	2	1	6	3	1	12	10	0	10	0	7	22	21	35	22	28	17	25	7	15	4	6	9	13	6	3	5	1	5	2	2	7	2	8	3	4	3	6	11	9	15	11	1	1	5	33	16	27	27	29
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella	70	38	18	15	12	11	15	30	32	24	19	40	7	1	26	3	0	6	3	3	1	17	7	7	4	25	26	16	15	12	14	17	16	34	25	17	27	31	72	94	129	38	33	18	3	4	6	0	0	0	0	0	0	0	36	18	39	21	21	21	22	18	21	19	16	24	45	38	28	38	5	12	49	23	105	34	3	0	8	5	1	0	0	1	1	16	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	183	98	174	106	188	59	65	116	62	132	27	64	45	113	79	22	22	28	22	60	44	45	36	34	34	41	46	56	1	0	0	6	4	11	6	8	6	8	10	0	0	0	0	30	34	23	24	1	0	0	0	0	6	33	20	16	33	16	19	26	9	24	14	12	17	10	14	9	28	19	0	1	1	2	3	0	23	14	9	20	32	21	20	31	8	19	14	19	18	37	16	16	26	25	22	12	27	24	28	40	56	44	41	50	47	9	8	4	6	8	10	14	12	9	5	6	6	46	14	7	29	39	37	76	50	65	65	136	72	54	99	59	15	9	13	6	0	0	0	0	0	0	0	7	10	14	3	4	6	12	0	6	20	13	1	3	1	27	35	28	25	37
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__Gaiella	58	26	10	12	10	2	74	44	28	30	39	10	2	0	19	0	0	0	0	0	0	0	1	1	0	10	0	0	0	0	86	69	50	47	78	89	5	1	23	13	41	0	1	0	6	12	2	1	0	0	0	0	0	0	4	8	6	5	21	8	9	3	9	31	0	3	37	53	12	37	0	3	33	20	23	0	1	0	1	0	1	0	0	0	0	9	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	9	4	25	6	2	20	4	2	0	5	6	11	1	9	9	12	7	60	37	38	35	31	29	71	48	75	0	0	0	0	0	3	5	2	3	3	6	0	0	0	0	23	3	3	13	2	0	0	0	0	89	43	92	89	63	53	9	5	3	5	6	9	11	9	8	18	1	18	5	2	1	1	3	2	25	21	26	39	10	6	13	9	8	7	3	15	5	22	19	27	4	6	8	9	14	6	4	20	25	9	12	10	19	1	4	5	12	8	9	7	11	13	8	7	12	3	7	0	3	10	13	33	31	40	42	63	28	58	49	61	12	10	7	9	0	0	0	0	0	0	0	8	15	3	1	1	1	12	7	12	6	16	3	3	2	22	20	20	27	29
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Parviterribacteraceae;g__Parviterribacter	25	39	13	8	22	17	31	20	29	47	67	14	0	2	16	3	0	1	0	4	0	2	2	3	2	6	1	0	9	0	5	13	10	8	18	28	7	11	16	20	11	9	9	1	0	0	1	0	0	2	0	0	0	0	16	12	8	15	14	9	9	9	13	10	1	3	21	5	10	14	3	4	7	3	3	8	0	0	0	0	0	0	0	0	0	7	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	31	88	27	74	4	7	4	11	2	15	11	2	9	9	56	30	39	54	90	72	71	89	64	69	87	79	90	0	0	0	5	1	4	3	12	4	7	8	0	0	0	0	10	18	6	28	2	0	0	0	0	2	3	1	0	4	1	7	4	0	8	2	12	5	1	2	3	9	7	1	0	1	2	0	4	1	0	3	1	4	4	0	2	0	1	2	3	4	6	1	1	1	9	1	3	6	13	10	12	50	6	13	29	36	23	32	48	31	31	28	33	31	26	29	29	38	67	88	57	106	75	93	22	20	20	22	44	24	26	37	32	31	28	21	24	0	0	0	0	0	0	0	0	2	1	14	11	20	19	15	22	30	33	8	6	8	5	3	7	4	6
k__Bacteria;p__Acidobacteria;c__Acidobacteria_Gp6;g__Gp6	11	28	12	14	7	9	21	11	9	6	4	9	12	9	20	10	0	20	23	23	1	32	3	47	31	17	20	39	46	13	20	35	22	27	16	9	15	6	19	16	18	26	35	17	0	2	0	1	1	3	0	0	8	1	78	70	66	44	51	60	54	66	61	13	28	24	37	27	16	15	25	29	51	35	103	3	0	0	0	0	0	16	19	16	25	81	89	60	14	13	8	20	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	2	4	2	11	17	13	9	3	1	6	11	17	10	23	29	15	19	9	18	13	14	16	19	12	15	19	0	1	1	4	6	8	19	5	6	15	11	4	6	5	7	16	21	21	9	9	6	4	1	0	0	0	0	0	1	0	7	5	11	8	5	7	9	12	2	18	7	9	0	2	1	4	6	6	0	2	0	0	1	0	0	1	0	0	0	1	1	3	0	1	0	0	0	0	0	0	1	3	7	1	0	2	15	45	18	29	31	37	30	28	28	34	45	29	28	36	7	2	8	16	21	17	7	7	11	6	15	9	12	18	4	0	0	1	0	0	1	0	0	0	0	3	5	7	1	0	4	29	57	19	23	19	1	2	1	0	0	1	1	1
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	14	4	12	6	19	30	4	14	11	19	8	21	0	1	38	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	12	3	5	15	10	6	17	12	2	5	9	0	0	0	10	13	5	0	0	0	0	0	0	0	3	5	0	3	2	0	2	0	1	2	0	62	15	12	37	42	0	0	24	15	26	0	0	0	4	0	1	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	13	2	14	1	7	11	13	26	9	8	7	7	14	27	6	5	3	7	16	12	15	10	10	12	18	16	21	0	0	0	10	10	18	3	12	17	31	16	7	17	11	13	18	9	23	18	37	42	0	0	0	5	9	4	4	6	4	68	80	30	26	109	94	33	17	34	52	38	56	8	9	7	2	4	0	30	23	41	44	106	49	68	70	23	12	17	29	29	39	38	42	94	104	57	30	46	75	44	60	41	52	118	55	51	1	4	3	1	0	1	0	3	1	2	0	2	4	9	0	3	3	3	21	41	46	21	5	27	60	26	16	7	4	5	17	0	0	0	0	0	0	0	4	5	8	7	2	9	20	28	23	15	15	3	8	9	76	59	60	47	58
k__Bacteria;p__Acidobacteria;c__Blastocatellia;o__Blastocatellales;f__Arenimicrobiaceae;g__Arenimicrobium	3	14	1	0	4	4	1	0	0	4	1	3	3	0	5	1	0	29	0	11	12	27	27	13	7	2	55	21	17	48	2	2	1	1	0	1	9	7	34	27	26	35	8	3	0	0	1	7	6	9	0	0	0	0	57	45	123	15	91	54	134	97	122	1	2	16	3	3	7	0	5	71	0	0	3	0	0	0	0	0	0	0	0	0	1	123	140	92	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	3	5	15	6	1	0	7	7	13	2	1	11	13	18	4	6	13	6	6	8	9	8	7	5	4	4	0	9	7	12	12	6	2	4	6	5	6	3	8	1	27	26	17	8	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	49	75	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	35	19	11	46	66	40	11	24	29	73	19	20	12	0	0	3	1	16	12	11	6	15	24	17	10	4	5	0	0	0	0	12	1	7	30	7	9	0	45	35	23	9	11	10	1	0	7	7	8	59	56	63	0	0	0	0	0
