bnti,AI,Altitude,LON,LAT,SOC,N,BD,Ph,NDVI,SAND
343.8378378,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
389.2173913,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
397.2884615,0.68740043,3450,102.87,33.62,77.10899696,5.401000094,1.161322314,6.787396694,0.491113037,34.83181818
391.4444444,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
348.2439024,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
365.4883721,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
385.5333333,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
407.5,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
370.0526316,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
362.6842105,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
351.6666667,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
762.5909091,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
749.34375,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
692.5,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
662.0144928,0.568698297,3613,101.5355,34.8809,44.97404691,4.28419213,1.19783187,7.286949251,0.394773901,31.4399561
563.8860759,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
707.4428571,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
590.9577465,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
638.8727273,0.542195448,3931,100.3583,34.4083,57.57540462,4.948800049,1.139237797,7.112516012,0.358647823,37.08421759
